UnitPrice,SalesQuantity,ReturnQuantity,ProductDivision,ERPMasterGender,MainColorGroupDesc,USSize,OverallRating,ComfortRating,SizeRating,WidthRating,ReviewsCount,ReturnRate
17.49,4,1,Apparel,WNS,pink,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
24.34,11,1,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
22.49,4,1,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
23.78,52,2,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
23.53,27,1,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
24.48,45,1,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
25.16,15,2,Apparel,WNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.13
39.71,21,2,Apparel,WNS,pink,M,5,3.970830217,2.953835227,2.950917797,1,0.1
17.02,25,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
16.27,70,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
17.11,43,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
16.33,49,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
32.94,68,6,Apparel,WNS,black,M,5,3.970830217,2.953835227,2.950917797,1,0.09
32.17,29,3,Apparel,WNS,black,S,5,3.970830217,2.953835227,2.950917797,1,0.1
24.7,57,4,Apparel,WNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
23.22,12,2,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
32.6,53,4,Apparel,WNS,black,S,5,3.970830217,2.953835227,2.950917797,1,0.08
30.17,23,2,Apparel,WNS,black,XS,5,3.970830217,2.953835227,2.950917797,1,0.09
19.74,4,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
32.41,31,1,Apparel,WNS,gray,L,1,2,4,4,1,0.03
33.54,20,1,Apparel,WNS,gray,XL,1,2,4,4,1,0.05
32.99,25,3,Apparel,WNS,gray,S,1,2,4,4,1,0.12
9.67,80,2,Apparel,WNS,pink,M,5,3.970830217,2.953835227,2.950917797,1,0.02
9.94,62,2,Apparel,WNS,pink,L,5,3.970830217,2.953835227,2.950917797,1,0.03
10.22,51,1,Apparel,WNS,pink,XL,5,3.970830217,2.953835227,2.950917797,1,0.02
30.19,5,2,Apparel,MNS,white,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.4
7.59,94,1,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
7.78,78,1,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
8.28,33,1,Apparel,MNS,gray,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
10.67,9,1,Apparel,MNS,yellow,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
10.61,6,1,Apparel,MNS,yellow,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
16.99,2,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
22.18,32,1,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
24.2,73,4,Apparel,MNS,gray,L,4.2,3,3,3,4,0.05
25.04,36,2,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
24.46,37,2,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
24.56,42,1,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
31.21,63,2,Apparel,MNS,green,M,3.8,2.5,3.5,3,4,0.03
31.72,78,2,Apparel,MNS,green,L,3.8,2.5,3.5,3,4,0.03
31.23,35,1,Apparel,MNS,green,XL,3.8,2.5,3.5,3,4,0.03
24.14,7,1,Apparel,MNS,green,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
21.8,38,1,Apparel,MNS,green,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
37.43,19,1,Apparel,MNS,blue,L,3.8,2.5,3.5,3,4,0.05
26,98,1,Apparel,MNS,red,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
25.83,48,1,Apparel,MNS,red,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
25.54,38,1,Apparel,MNS,red,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
21.83,9,4,Apparel,MNS,gray,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.44
21.26,10,2,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
21.79,19,1,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
24.16,6,1,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
24.19,16,1,Apparel,MNS,green,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
27.07,7,1,Apparel,MNS,green,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
33.75,40,1,Apparel,MNS,blue,L,3.8,2.5,3.5,3,4,0.02
34.96,37,2,Apparel,MNS,blue,M,3.8,2.5,3.5,3,4,0.05
36.55,31,2,Apparel,MNS,blue,XL,3.8,2.5,3.5,3,4,0.06
22.69,25,1,Apparel,MNS,gray,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
23.02,47,1,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
23.49,13,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
35.24,12,1,Apparel,MNS,gray,S,3.8,2.5,3.5,3,4,0.08
34.82,38,4,Apparel,MNS,gray,L,3.8,2.5,3.5,3,4,0.11
33.17,21,1,Apparel,MNS,gray,M,3.8,2.5,3.5,3,4,0.05
35.93,16,1,Apparel,MNS,gray,XXL,3.8,2.5,3.5,3,4,0.06
24.87,67,3,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
25.45,25,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
25.45,95,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
24.94,56,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
23.44,98,2,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
23.84,37,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
23.32,137,3,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
22.94,76,4,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
22.2,101,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
21.43,47,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
18.35,19,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
23.35,72,2,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
23.06,13,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
21.78,14,1,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
14.27,45,2,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
14.46,40,1,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
21.49,6,1,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
23.08,42,2,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
20.57,14,1,Apparel,MNS,gray,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
24.67,32,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
24.47,35,1,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
24.81,9,1,Apparel,MNS,blue,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
21.79,24,1,Apparel,MNS,red,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
23.56,36,1,Apparel,MNS,red,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
22.55,51,2,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
22.1,36,1,Apparel,MNS,white,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
22.4,49,1,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
39.55,19,1,Apparel,KIDS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
33.56,10,1,Apparel,KIDS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
25.55,83,2,Apparel,MNS,green,M,5,3.970830217,2.953835227,2.950917797,1,0.02
26.78,7,2,Apparel,MNS,green,L,5,3.970830217,2.953835227,2.950917797,1,0.29
23.24,50,3,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
24.45,52,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
36.5,14,1,Apparel,KIDS,red,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
37.96,8,1,Apparel,KIDS,red,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
24.99,3,1,Apparel,WNS,yellow,M,5,3.970830217,2.953835227,4,1,0.33
21.39,5,1,Apparel,WNS,pink,L,3,3,2.5,3,2,0.2
20.46,16,2,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
20.77,23,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
18.84,7,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
24.42,7,1,Apparel,WNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
24.23,5,1,Apparel,WNS,black,L,3,3,2.5,3,2,0.2
27.82,9,1,Apparel,WNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
30.39,10,1,Apparel,WNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
14.42,7,1,Apparel,WNS,blue,S,2.5,4,1,3,2,0.14
11.91,7,1,Apparel,WNS,pink,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
15.55,9,1,Apparel,WNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
17.32,3,1,Apparel,WNS,blue,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
44.66,9,2,Apparel,WNS,pink,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.22
16.4,27,3,Apparel,WNS,pink,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
26.21,39,1,Apparel,WNS,black,M,5,3.970830217,2.953835227,2.950917797,1,0.03
24.93,46,2,Apparel,WNS,black,S,5,3.970830217,2.953835227,2.950917797,1,0.04
22.6,55,1,Apparel,WNS,pink,M,3.7,3,2.5,2.5,3,0.02
18.66,3,1,Apparel,WNS,orange,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
20.9,4,1,Apparel,WNS,orange,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
22.55,89,1,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
22.78,123,5,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
23.31,90,4,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
22.54,23,1,Apparel,WNS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
22.58,71,1,Apparel,WNS,blue,M,3.7,3,2.5,2.5,3,0.01
24.01,22,1,Apparel,WNS,blue,XL,3.7,3,2.5,2.5,3,0.05
22.03,35,2,Apparel,WNS,blue,M,2,3.970830217,5,5,1,0.06
22.81,82,7,Apparel,WNS,blue,L,2,3.970830217,5,5,1,0.09
22.24,36,1,Apparel,WNS,blue,XS,2,3.970830217,5,5,1,0.03
21.67,72,3,Apparel,WNS,blue,S,2,3.970830217,5,5,1,0.04
21.59,41,3,Apparel,WNS,black,M,2,3.970830217,5,5,1,0.07
21.62,66,1,Apparel,WNS,black,L,2,3.970830217,5,5,1,0.02
23.74,41,1,Apparel,WNS,black,XL,2,3.970830217,5,5,1,0.02
22.16,42,1,Apparel,WNS,black,S,2,3.970830217,5,5,1,0.02
20.94,34,1,Apparel,WNS,black,XS,2,3.970830217,5,5,1,0.03
54.99,4,1,Apparel,MNS,yellow,M,4,5,3,3,1,0.25
17.76,2,1,Apparel,WNS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
22.69,84,2,Apparel,WNS,pink,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
23.74,56,2,Apparel,WNS,pink,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
28.75,45,1,Apparel,WNS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
27.99,4,1,Apparel,WNS,yellow,XL,3,1,2,2.950917797,3,0.25
22.7,116,5,Apparel,WNS,gray,M,4.7,5,3,2,3,0.04
23.52,70,3,Apparel,WNS,gray,S,4.7,5,3,2,3,0.04
22.39,89,4,Apparel,WNS,gray,L,4.7,5,3,2,3,0.04
56,2,1,Apparel,MNS,blue,XL,2,3.970830217,2.953835227,2.950917797,1,0.5
21.72,15,1,Apparel,WNS,pink,XS,1,1,1,1,1,0.07
23.81,25,1,Apparel,WNS,pink,S,1,1,1,1,1,0.04
36.52,15,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
32.42,14,1,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
35.08,12,2,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
14.37,5,1,Apparel,WNS,gray,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
16.82,9,1,Apparel,WNS,gray,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
16.41,6,1,Apparel,WNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
16.54,10,1,Apparel,WNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
15.59,5,1,Apparel,WNS,white,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
23.39,5,1,Apparel,WNS,black,XS,5,4,3,2.950917797,1,0.2
22.55,9,1,Apparel,WNS,black,M,5,4,3,2.950917797,1,0.11
23.71,12,1,Apparel,WNS,black,S,5,4,3,2.950917797,1,0.08
22.61,26,3,Apparel,WNS,gray,S,1,1,1,1,1,0.12
44.99,4,1,Apparel,WNS,blue,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
27.26,11,1,Apparel,MNS,blue,XL,5,3.970830217,2.953835227,2.950917797,1,0.09
26.11,17,1,Apparel,MNS,blue,M,5,3.970830217,2.953835227,2.950917797,1,0.06
23.99,3,1,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
23.99,3,1,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
50,6,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
62.5,2,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
29.99,4,1,Apparel,MNS,black,L,1,2,4,2.950917797,1,0.25
23.99,2,1,Apparel,MNS,blue,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
57.2,10,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
22.74,9,2,Apparel,WNS,pink,S,5,3.3,2.2,3.7,5,0.22
28.35,24,4,Apparel,WNS,pink,M,5,3.3,2.2,3.7,5,0.17
30.39,19,2,Apparel,WNS,pink,L,5,3.3,2.2,3.7,5,0.11
33.58,14,3,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.21
33.56,11,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
37.5,3,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
16.19,11,1,Apparel,KIDS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
19.93,14,1,Apparel,KIDS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
24.39,10,2,Apparel,KIDS,black,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
52.79,12,1,Apparel,MNS,yellow,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
43.43,6,1,Apparel,MNS,yellow,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
49.3,20,1,Apparel,MNS,yellow,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
37.6,10,1,Apparel,MNS,yellow,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
18.32,6,1,Apparel,WNS,pink,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
26.62,4,1,Apparel,MNS,green,XXL,1,2,4,2.950917797,1,0.25
15.66,9,1,Apparel,KIDS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
23.28,7,1,Apparel,KIDS,white,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
22.44,16,1,Apparel,KIDS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
26.96,44,1,Apparel,MNS,gray,L,5,5,3,3,2,0.02
27.62,8,1,Apparel,MNS,gray,S,5,5,3,3,2,0.12
27.38,28,2,Apparel,MNS,gray,M,5,5,3,3,2,0.07
26.46,17,3,Apparel,MNS,gray,XXL,5,5,3,3,2,0.18
42.75,7,2,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.29
43.14,14,1,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
46.45,12,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
45.9,17,2,Apparel,KIDS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
50.49,16,1,Apparel,MNS,red,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
51.81,11,1,Apparel,MNS,red,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
46.79,11,2,Apparel,MNS,red,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.18
68.24,4,2,Apparel,WNS,yellow,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
44.62,19,2,Apparel,MNS,red,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
38.61,13,1,Apparel,MNS,red,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
24.33,18,1,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
18.58,9,1,Apparel,MNS,gray,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
24.19,51,2,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
24.3,10,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
24.61,28,2,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
40.29,5,1,Apparel,MNS,black,S,3,2,2.5,2,2,0.2
34.14,9,1,Apparel,MNS,black,M,3,2,2.5,2,2,0.11
49.66,9,1,Apparel,MNS,white,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
35.77,36,1,Apparel,MNS,red,M,5,5,3,3,2,0.03
36.79,54,3,Apparel,MNS,red,L,5,5,3,3,2,0.06
37.94,30,1,Apparel,MNS,red,XL,5,5,3,3,2,0.03
55.99,2,1,Apparel,WNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.5
24.43,9,1,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
22.4,13,1,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
25.99,8,1,Apparel,MNS,blue,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
20.86,6,1,Apparel,WNS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
32.26,19,1,Apparel,MNS,blue,S,5,5,3,3,2,0.05
37.62,27,1,Apparel,MNS,blue,XL,5,5,3,3,2,0.04
36.1,47,2,Apparel,MNS,blue,L,5,5,3,3,2,0.04
55,2,1,Apparel,MNS,blue,XL,3,2,2.5,2,2,0.5
41.66,11,1,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
43.28,10,1,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
46.12,12,2,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
48.37,20,3,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.15
24.71,54,7,Apparel,WNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.13
23.9,36,5,Apparel,WNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
25.71,50,3,Apparel,WNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
27,39,4,Apparel,WNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.1
35.99,4,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
37.49,4,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
62.08,29,1,Apparel,MNS,blue,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
75.39,34,4,Apparel,MNS,blue,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
70.71,16,2,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
24.17,57,2,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
70.91,93,3,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
67.99,67,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.01
62.3,52,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
69.27,43,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
25.11,21,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
23.95,22,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
21.35,14,1,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
50.63,15,2,Apparel,KIDS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.13
49.79,18,1,Apparel,KIDS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
56.88,9,2,Apparel,KIDS,black,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.22
50.82,30,1,Apparel,KIDS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
39.79,10,2,Apparel,KIDS,black,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
43.16,15,1,Apparel,KIDS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
50.17,17,4,Apparel,KIDS,black,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.24
34.88,9,1,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.11
41.19,5,1,Apparel,MNS,white,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
31.59,5,1,Apparel,MNS,white,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.2
102.67,3,1,Apparel,MNS,blue,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
46.99,12,1,Apparel,MNS,gray,M,5,3.970830217,2.953835227,2.950917797,1,0.08
31.82,4,1,Apparel,KIDS,black,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
22.16,6,1,Apparel,KIDS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
99.21,7,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
100.71,7,1,Apparel,MNS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.14
86.65,25,2,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
31.81,11,1,Apparel,MNS,gray,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
34.71,7,2,Apparel,MNS,gray,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.29
35.69,10,2,Apparel,KIDS,black,XS,5,3.970830217,2.953835227,2.950917797,1,0.2
35.63,18,1,Apparel,KIDS,black,S,5,3.970830217,2.953835227,2.950917797,1,0.06
39.63,20,1,Apparel,KIDS,black,M,5,3.970830217,2.953835227,2.950917797,1,0.05
39.24,39,1,Apparel,KIDS,black,L,5,3.970830217,2.953835227,2.950917797,1,0.03
39.86,20,5,Apparel,KIDS,black,6,5,3.970830217,2.953835227,2.950917797,1,0.25
24.33,3,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
46.28,21,1,Apparel,MNS,black,M,5,3.970830217,2.953835227,2.950917797,1,0.05
46.58,6,1,Apparel,KIDS,black,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
33.15,8,1,Apparel,KIDS,black,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.12
36.84,18,1,Apparel,KIDS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
53.7,46,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
44.21,23,2,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.09
62,3,1,Apparel,KIDS,gray,6,4.040326087,3.970830217,2.953835227,2.950917797,0,0.33
41.74,4,1,Apparel,KIDS,gray,XS,4.040326087,3.970830217,2.953835227,2.950917797,0,0.25
24.57,26,1,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
24.35,14,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
22.6,32,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
64.33,27,2,Apparel,MNS,white,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.07
64.46,32,1,Apparel,MNS,white,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
51.04,19,1,Apparel,MNS,white,S,4.040326087,3.970830217,2.953835227,2.950917797,0,0.05
54.99,6,1,Apparel,MNS,gray,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.17
47.08,12,1,Apparel,MNS,black,XXL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.08
48.23,47,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.02
49.58,46,2,Apparel,MNS,black,XL,4.040326087,3.970830217,2.953835227,2.950917797,0,0.04
49.02,78,5,Apparel,MNS,black,M,4.040326087,3.970830217,2.953835227,2.950917797,0,0.06
58.22,39,1,Apparel,MNS,black,L,4.040326087,3.970830217,2.953835227,2.950917797,0,0.03
